"ID";"Regions";"Periods";"AveragePurchasePrice_1"
"580";"GM0358";"2005JJ00";"  286247"
"581";"GM0358";"2006JJ00";"  306764"
"582";"GM0358";"2007JJ00";"  330582"
"583";"GM0358";"2008JJ00";"  304057"
"584";"GM0358";"2009JJ00";"  302299"
"585";"GM0358";"2010JJ00";"  305355"
"586";"GM0358";"2011JJ00";"  314737"
"587";"GM0358";"2012JJ00";"  265452"
"588";"GM0358";"2013JJ00";"  288004"
"589";"GM0358";"2014JJ00";"  271638"
"590";"GM0358";"2015JJ00";"  277057"
"591";"GM0358";"2016JJ00";"  332572"
"592";"GM0358";"2017JJ00";"  375983"
"593";"GM0358";"2018JJ00";"  406960"
"594";"GM0358";"2019JJ00";"  409304"
"595";"GM0358";"2020JJ00";"  438060"
"596";"GM0358";"2021JJ00";"  538786"
"597";"GM0358";"2022JJ00";"  570707"
"598";"GM0358";"2023JJ00";"  536574"
"599";"GM0358";"2024JJ00";"  575924"
"600";"GM0197";"1995JJ00";"   90191"
"601";"GM0197";"1996JJ00";"  105185"
"602";"GM0197";"1997JJ00";"   96758"
"603";"GM0197";"1998JJ00";"  119551"
"604";"GM0197";"1999JJ00";"  114640"
"605";"GM0197";"2000JJ00";"  153334"
"606";"GM0197";"2001JJ00";"  147145"
"607";"GM0197";"2002JJ00";"  169135"
"608";"GM0197";"2003JJ00";"  167115"
"609";"GM0197";"2004JJ00";"  172198"
"610";"GM0197";"2005JJ00";"  187662"
"611";"GM0197";"2006JJ00";"  193997"
"612";"GM0197";"2007JJ00";"  200628"
"613";"GM0197";"2008JJ00";"  193222"
"614";"GM0197";"2009JJ00";"  193284"
"615";"GM0197";"2010JJ00";"  187353"
"616";"GM0197";"2011JJ00";"  189290"
"617";"GM0197";"2012JJ00";"  176637"
"618";"GM0197";"2013JJ00";"  159498"
"619";"GM0197";"2014JJ00";"  175272"
"620";"GM0197";"2015JJ00";"  168032"
"621";"GM0197";"2016JJ00";"  192007"
"622";"GM0197";"2017JJ00";"  206497"
"623";"GM0197";"2018JJ00";"  210100"
"624";"GM0197";"2019JJ00";"  226080"
"625";"GM0197";"2020JJ00";"  261776"
"626";"GM0197";"2021JJ00";"  306386"
"627";"GM0197";"2022JJ00";"  319641"
"628";"GM0197";"2023JJ00";"  318710"
"629";"GM0197";"2024JJ00";"  358565"
"630";"GM0480";"1995JJ00";"  128579"
"631";"GM0480";"1996JJ00";"  128587"
"632";"GM0480";"1997JJ00";"  155740"
"633";"GM0480";"1998JJ00";"  159988"
"634";"GM0480";"1999JJ00";"  219249"
"635";"GM0480";"2000JJ00";"  251576"
"636";"GM0480";"2001JJ00";"  266440"
"637";"GM0480";"2002JJ00";"  258324"
"638";"GM0480";"2003JJ00";"  239611"
"639";"GM0480";"2004JJ00";"  262765"
"640";"GM0480";"2005JJ00";"  254626"
"641";"GM0480";"2006JJ00";"  264752"
"642";"GM0480";"2007JJ00";""
"643";"GM0480";"2008JJ00";""
"644";"GM0480";"2009JJ00";""
"645";"GM0480";"2010JJ00";""
"646";"GM0480";"2011JJ00";""
"647";"GM0480";"2012JJ00";""
"648";"GM0480";"2013JJ00";""
"649";"GM0480";"2014JJ00";""
"650";"GM0480";"2015JJ00";""
"651";"GM0480";"2016JJ00";""
"652";"GM0480";"2017JJ00";""
"653";"GM0480";"2018JJ00";""
"654";"GM0480";"2019JJ00";""
"655";"GM0480";"2020JJ00";""
"656";"GM0480";"2021JJ00";""
"657";"GM0480";"2022JJ00";""
"658";"GM0480";"2023JJ00";""
"659";"GM0480";"2024JJ00";""
"660";"GM0739";"1995JJ00";"  118892"
"661";"GM0739";"1996JJ00";"  110107"
"662";"GM0739";"1997JJ00";""
"663";"GM0739";"1998JJ00";""
"664";"GM0739";"1999JJ00";""
"665";"GM0739";"2000JJ00";""
"666";"GM0739";"2001JJ00";""
"667";"GM0739";"2002JJ00";""
"668";"GM0739";"2003JJ00";""
"669";"GM0739";"2004JJ00";""
"670";"GM0739";"2005JJ00";""
"671";"GM0739";"2006JJ00";""
"672";"GM0739";"2007JJ00";""
"673";"GM0739";"2008JJ00";""
"674";"GM0739";"2009JJ00";""
"675";"GM0739";"2010JJ00";""
"676";"GM0739";"2011JJ00";""
"677";"GM0739";"2012JJ00";""
"678";"GM0739";"2013JJ00";""
"679";"GM0739";"2014JJ00";""
"680";"GM0739";"2015JJ00";""
"681";"GM0739";"2016JJ00";""
"682";"GM0739";"2017JJ00";""
"683";"GM0739";"2018JJ00";""
"684";"GM0739";"2019JJ00";""
"685";"GM0739";"2020JJ00";""
"686";"GM0739";"2021JJ00";""
"687";"GM0739";"2022JJ00";""
"688";"GM0739";"2023JJ00";""
"689";"GM0739";"2024JJ00";""
"690";"GM0305";"1995JJ00";"  174475"
"691";"GM0305";"1996JJ00";"  161604"
"692";"GM0305";"1997JJ00";"  205076"
"693";"GM0305";"1998JJ00";"  202595"
"694";"GM0305";"1999JJ00";"  284734"
"695";"GM0305";"2000JJ00";"  348015"
"696";"GM0305";"2001JJ00";"  370588"
"697";"GM0305";"2002JJ00";"  399958"
"698";"GM0305";"2003JJ00";"  351704"
"699";"GM0305";"2004JJ00";"  366841"
"700";"GM0305";"2005JJ00";"  424482"
"701";"GM0305";"2006JJ00";"  449208"
"702";"GM0305";"2007JJ00";"  518993"
"703";"GM0305";"2008JJ00";"  520749"
"704";"GM0305";"2009JJ00";"  454085"
"705";"GM0305";"2010JJ00";"  483105"
"706";"GM0305";"2011JJ00";""
"707";"GM0305";"2012JJ00";""
"708";"GM0305";"2013JJ00";""
"709";"GM0305";"2014JJ00";""
"710";"GM0305";"2015JJ00";""
"711";"GM0305";"2016JJ00";""
"712";"GM0305";"2017JJ00";""
"713";"GM0305";"2018JJ00";""
"714";"GM0305";"2019JJ00";""
"715";"GM0305";"2020JJ00";""
"716";"GM0305";"2021JJ00";""
"717";"GM0305";"2022JJ00";""
"718";"GM0305";"2023JJ00";""
"719";"GM0305";"2024JJ00";""
"720";"GM0059";"1995JJ00";"   61727"
"721";"GM0059";"1996JJ00";"   73472"
"722";"GM0059";"1997JJ00";"   80563"
"723";"GM0059";"1998JJ00";"   95810"
"724";"GM0059";"1999JJ00";"  109922"
"725";"GM0059";"2000JJ00";"  133915"
"726";"GM0059";"2001JJ00";"  153585"
"727";"GM0059";"2002JJ00";"  153570"
"728";"GM0059";"2003JJ00";"  159611"
"729";"GM0059";"2004JJ00";"  176705"
"730";"GM0059";"2005JJ00";"  182002"
"731";"GM0059";"2006JJ00";"  201098"
"732";"GM0059";"2007JJ00";"  199191"
"733";"GM0059";"2008JJ00";"  214001"
"734";"GM0059";"2009JJ00";"  183043"
"735";"GM0059";"2010JJ00";"  188733"
"736";"GM0059";"2011JJ00";"  188124"
"737";"GM0059";"2012JJ00";"  178073"
"738";"GM0059";"2013JJ00";"  152525"
"739";"GM0059";"2014JJ00";"  155891"
"740";"GM0059";"2015JJ00";"  174264"
"741";"GM0059";"2016JJ00";"  179055"
"742";"GM0059";"2017JJ00";"  184383"
"743";"GM0059";"2018JJ00";"  211426"
"744";"GM0059";"2019JJ00";"  216483"
"745";"GM0059";"2020JJ00";"  241065"
"746";"GM0059";"2021JJ00";"  295024"
"747";"GM0059";"2022JJ00";"  305540"
"748";"GM0059";"2023JJ00";"  319773"
"749";"GM0059";"2024JJ00";"  336113"
"750";"GM0360";"1995JJ00";"  125204"
"751";"GM0360";"1996JJ00";"  131277"
"752";"GM0360";"1997JJ00";"  137146"
"753";"GM0360";"1998JJ00";"  146720"
"754";"GM0360";"1999JJ00";"  171308"
"755";"GM0360";"2000JJ00";"  219702"
"756";"GM0360";"2001JJ00";"  273854"
"757";"GM0360";"2002JJ00";""
"758";"GM0360";"2003JJ00";""
"759";"GM0360";"2004JJ00";""
"760";"GM0360";"2005JJ00";""
"761";"GM0360";"2006JJ00";""
"762";"GM0360";"2007JJ00";""
"763";"GM0360";"2008JJ00";""
"764";"GM0360";"2009JJ00";""
"765";"GM0360";"2010JJ00";""
"766";"GM0360";"2011JJ00";""
"767";"GM0360";"2012JJ00";""
"768";"GM0360";"2013JJ00";""
"769";"GM0360";"2014JJ00";""
"770";"GM0360";"2015JJ00";""
"771";"GM0360";"2016JJ00";""
"772";"GM0360";"2017JJ00";""
"773";"GM0360";"2018JJ00";""
"774";"GM0360";"2019JJ00";""
"775";"GM0360";"2020JJ00";""
"776";"GM0360";"2021JJ00";""
"777";"GM0360";"2022JJ00";""
"778";"GM0360";"2023JJ00";""
"779";"GM0360";"2024JJ00";""
"780";"GM0482";"1995JJ00";"   76663"
"781";"GM0482";"1996JJ00";"   97615"
"782";"GM0482";"1997JJ00";"  102416"
"783";"GM0482";"1998JJ00";"  110649"
"784";"GM0482";"1999JJ00";"  133865"
"785";"GM0482";"2000JJ00";"  146283"
"786";"GM0482";"2001JJ00";"  172244"
"787";"GM0482";"2002JJ00";"  182776"
"788";"GM0482";"2003JJ00";"  197255"
"789";"GM0482";"2004JJ00";"  204159"
"790";"GM0482";"2005JJ00";"  203787"
"791";"GM0482";"2006JJ00";"  209694"
"792";"GM0482";"2007JJ00";"  225699"
"793";"GM0482";"2008JJ00";"  226449"
"794";"GM0482";"2009JJ00";"  221303"
"795";"GM0482";"2010JJ00";"  229507"
"796";"GM0482";"2011JJ00";"  223250"
"797";"GM0482";"2012JJ00";"  212680"
"798";"GM0482";"2013JJ00";"  190876"
"799";"GM0482";"2014JJ00";"  204392"
"800";"GM0482";"2015JJ00";"  210548"
"801";"GM0482";"2016JJ00";"  213289"
"802";"GM0482";"2017JJ00";"  233036"
"803";"GM0482";"2018JJ00";"  263854"
"804";"GM0482";"2019JJ00";"  268447"
"805";"GM0482";"2020JJ00";"  292610"
"806";"GM0482";"2021JJ00";"  332755"
"807";"GM0482";"2022JJ00";"  368461"
"808";"GM0482";"2023JJ00";"  359952"
"809";"GM0482";"2024JJ00";"  358823"
"810";"GM0613";"1995JJ00";"  116676"
"811";"GM0613";"1996JJ00";"  130390"
"812";"GM0613";"1997JJ00";"  150102"
"813";"GM0613";"1998JJ00";"  147784"
"814";"GM0613";"1999JJ00";"  156265"
"815";"GM0613";"2000JJ00";"  184493"
"816";"GM0613";"2001JJ00";"  242446"
"817";"GM0613";"2002JJ00";"  241545"
"818";"GM0613";"2003JJ00";"  245383"
"819";"GM0613";"2004JJ00";"  253426"
"820";"GM0613";"2005JJ00";"  273306"
"821";"GM0613";"2006JJ00";"  303935"
"822";"GM0613";"2007JJ00";"  291251"
"823";"GM0613";"2008JJ00";"  300151"
"824";"GM0613";"2009JJ00";"  289387"
"825";"GM0613";"2010JJ00";"  283348"
"826";"GM0613";"2011JJ00";"  266889"
"827";"GM0613";"2012JJ00";"  287149"
"828";"GM0613";"2013JJ00";"  246855"
"829";"GM0613";"2014JJ00";"  264735"
"830";"GM0613";"2015JJ00";"  267026"
"831";"GM0613";"2016JJ00";"  290565"
"832";"GM0613";"2017JJ00";"  326356"
"833";"GM0613";"2018JJ00";"  351955"
"834";"GM0613";"2019JJ00";"  361942"
"835";"GM0613";"2020JJ00";"  375789"
"836";"GM0613";"2021JJ00";"  452849"
"837";"GM0613";"2022JJ00";"  493052"
"838";"GM0613";"2023JJ00";"  468361"
"839";"GM0613";"2024JJ00";"  547608"
"840";"GM0483";"1995JJ00";"  118817"
"841";"GM0483";"1996JJ00";"  140387"
"842";"GM0483";"1997JJ00";"  154551"
"843";"GM0483";"1998JJ00";"  175018"
"844";"GM0483";"1999JJ00";"  185251"
"845";"GM0483";"2000JJ00";"  234687"
"846";"GM0483";"2001JJ00";"  254388"
"847";"GM0483";"2002JJ00";"  277450"
"848";"GM0483";"2003JJ00";"  291477"
"849";"GM0483";"2004JJ00";"  240027"
"850";"GM0483";"2005JJ00";"  239278"
"851";"GM0483";"2006JJ00";"  318351"
"852";"GM0483";"2007JJ00";"  271451"
"853";"GM0483";"2008JJ00";"  320959"
"854";"GM0483";"2009JJ00";""
"855";"GM0483";"2010JJ00";""
"856";"GM0483";"2011JJ00";""
"857";"GM0483";"2012JJ00";""
"858";"GM0483";"2013JJ00";""
"859";"GM0483";"2014JJ00";""
"860";"GM0483";"2015JJ00";""
"861";"GM0483";"2016JJ00";""
"862";"GM0483";"2017JJ00";""
"863";"GM0483";"2018JJ00";""
"864";"GM0483";"2019JJ00";""
"865";"GM0483";"2020JJ00";""
"866";"GM0483";"2021JJ00";""
"867";"GM0483";"2022JJ00";""
"868";"GM0483";"2023JJ00";""
"869";"GM0483";"2024JJ00";""
"870";"GM0361";"1995JJ00";"   84638"
"871";"GM0361";"1996JJ00";"   91749"
"872";"GM0361";"1997JJ00";"  101826"
"873";"GM0361";"1998JJ00";"  111290"
"874";"GM0361";"1999JJ00";"  128127"
"875";"GM0361";"2000JJ00";"  141369"
"876";"GM0361";"2001JJ00";"  158305"
"877";"GM0361";"2002JJ00";"  178507"
"878";"GM0361";"2003JJ00";"  181514"
"879";"GM0361";"2004JJ00";"  185798"
"880";"GM0361";"2005JJ00";"  190238"
"881";"GM0361";"2006JJ00";"  203969"
"882";"GM0361";"2007JJ00";"  214349"
"883";"GM0361";"2008JJ00";"  219564"
"884";"GM0361";"2009JJ00";"  210024"
"885";"GM0361";"2010JJ00";"  211926"
"886";"GM0361";"2011JJ00";"  206264"
"887";"GM0361";"2012JJ00";"  201883"
"888";"GM0361";"2013JJ00";"  187931"
"889";"GM0361";"2014JJ00";"  195094"
"890";"GM0361";"2015JJ00";"  194809"
"891";"GM0361";"2016JJ00";"  214497"
"892";"GM0361";"2017JJ00";"  238071"
"893";"GM0361";"2018JJ00";"  262519"
"894";"GM0361";"2019JJ00";"  286883"
"895";"GM0361";"2020JJ00";"  313937"
"896";"GM0361";"2021JJ00";"  365446"
"897";"GM0361";"2022JJ00";"  399298"
"898";"GM0361";"2023JJ00";"  393418"
"899";"GM0361";"2024JJ00";"  381336"
"900";"GM0141";"1995JJ00";"   72108"
"901";"GM0141";"1996JJ00";"   75984"
"902";"GM0141";"1997JJ00";"   82409"
"903";"GM0141";"1998JJ00";"   90416"
"904";"GM0141";"1999JJ00";"  100990"
"905";"GM0141";"2000JJ00";"  120928"
"906";"GM0141";"2001JJ00";"  137626"
"907";"GM0141";"2002JJ00";"  148314"
"908";"GM0141";"2003JJ00";"  149677"
"909";"GM0141";"2004JJ00";"  155412"
"910";"GM0141";"2005JJ00";"  163863"
"911";"GM0141";"2006JJ00";"  174661"
"912";"GM0141";"2007JJ00";"  178376"
"913";"GM0141";"2008JJ00";"  172286"
"914";"GM0141";"2009JJ00";"  171564"
"915";"GM0141";"2010JJ00";"  172505"
"916";"GM0141";"2011JJ00";"  170489"
"917";"GM0141";"2012JJ00";"  171217"
"918";"GM0141";"2013JJ00";"  152775"
"919";"GM0141";"2014JJ00";"  164312"
"920";"GM0141";"2015JJ00";"  157127"
"921";"GM0141";"2016JJ00";"  169101"
"922";"GM0141";"2017JJ00";"  177040"
"923";"GM0141";"2018JJ00";"  191387"
"924";"GM0141";"2019JJ00";"  209973"
"925";"GM0141";"2020JJ00";"  222697"
"926";"GM0141";"2021JJ00";"  273244"
"927";"GM0141";"2022JJ00";"  293519"
"928";"GM0141";"2023JJ00";"  306698"
"929";"GM0141";"2024JJ00";"  313612"
"930";"GM0034";"1995JJ00";"   92546"
"931";"GM0034";"1996JJ00";"  102638"
"932";"GM0034";"1997JJ00";"  108957"
"933";"GM0034";"1998JJ00";"  112179"
"934";"GM0034";"1999JJ00";"  134684"
"935";"GM0034";"2000JJ00";"  157145"
"936";"GM0034";"2001JJ00";"  170565"
"937";"GM0034";"2002JJ00";"  188560"
"938";"GM0034";"2003JJ00";"  197749"
"939";"GM0034";"2004JJ00";"  196465"
"940";"GM0034";"2005JJ00";"  197747"
"941";"GM0034";"2006JJ00";"  208941"
"942";"GM0034";"2007JJ00";"  215482"
"943";"GM0034";"2008JJ00";"  223489"
"944";"GM0034";"2009JJ00";"  209689"
"945";"GM0034";"2010JJ00";"  205853"
"946";"GM0034";"2011JJ00";"  205127"
"947";"GM0034";"2012JJ00";"  192040"
"948";"GM0034";"2013JJ00";"  180357"
"949";"GM0034";"2014JJ00";"  188513"
"950";"GM0034";"2015JJ00";"  194953"
"951";"GM0034";"2016JJ00";"  206317"
"952";"GM0034";"2017JJ00";"  240518"
"953";"GM0034";"2018JJ00";"  272616"
"954";"GM0034";"2019JJ00";"  294284"
"955";"GM0034";"2020JJ00";"  330079"
"956";"GM0034";"2021JJ00";"  390714"
"957";"GM0034";"2022JJ00";"  439053"
"958";"GM0034";"2023JJ00";"  424531"
"959";"GM0034";"2024JJ00";"  460849"
"960";"GM0484";"1995JJ00";"  100965"
"961";"GM0484";"1996JJ00";"  112026"
"962";"GM0484";"1997JJ00";"  116687"
"963";"GM0484";"1998JJ00";"  125996"
"964";"GM0484";"1999JJ00";"  146359"
"965";"GM0484";"2000JJ00";"  181567"
"966";"GM0484";"2001JJ00";"  198489"
"967";"GM0484";"2002JJ00";"  203049"
"968";"GM0484";"2003JJ00";"  215776"
"969";"GM0484";"2004JJ00";"  213741"
"970";"GM0484";"2005JJ00";"  223145"
"971";"GM0484";"2006JJ00";"  236262"
"972";"GM0484";"2007JJ00";"  234586"
"973";"GM0484";"2008JJ00";"  248638"
"974";"GM0484";"2009JJ00";"  187425"
"975";"GM0484";"2010JJ00";"  193252"
"976";"GM0484";"2011JJ00";"  211847"
"977";"GM0484";"2012JJ00";"  198369"
"978";"GM0484";"2013JJ00";"  214234"
"979";"GM0484";"2014JJ00";"  224102"
"980";"GM0484";"2015JJ00";"  210948"
"981";"GM0484";"2016JJ00";"  223430"
"982";"GM0484";"2017JJ00";"  246886"
"983";"GM0484";"2018JJ00";"  269286"
"984";"GM0484";"2019JJ00";"  286500"
"985";"GM0484";"2020JJ00";"  320239"
"986";"GM0484";"2021JJ00";"  360031"
"987";"GM0484";"2022JJ00";"  411170"
"988";"GM0484";"2023JJ00";"  401474"
"989";"GM0484";"2024JJ00";"  445481"
"990";"GM0741";"1995JJ00";"  124220"
"991";"GM0741";"1996JJ00";"  148051"
"992";"GM0741";"1997JJ00";""
"993";"GM0741";"1998JJ00";""
"994";"GM0741";"1999JJ00";""
"995";"GM0741";"2000JJ00";""
"996";"GM0741";"2001JJ00";""
"997";"GM0741";"2002JJ00";""
"998";"GM0741";"2003JJ00";""
"999";"GM0741";"2004JJ00";""
"1000";"GM0741";"2005JJ00";""
"1001";"GM0741";"2006JJ00";""
"1002";"GM0741";"2007JJ00";""
"1003";"GM0741";"2008JJ00";""
"1004";"GM0741";"2009JJ00";""
"1005";"GM0741";"2010JJ00";""
"1006";"GM0741";"2011JJ00";""
"1007";"GM0741";"2012JJ00";""
"1008";"GM0741";"2013JJ00";""
"1009";"GM0741";"2014JJ00";""
"1010";"GM0741";"2015JJ00";""
"1011";"GM0741";"2016JJ00";""
"1012";"GM0741";"2017JJ00";""
"1013";"GM0741";"2018JJ00";""
"1014";"GM0741";"2019JJ00";""
"1015";"GM0741";"2020JJ00";""
"1016";"GM0741";"2021JJ00";""
"1017";"GM0741";"2022JJ00";""
"1018";"GM0741";"2023JJ00";""
"1019";"GM0741";"2024JJ00";""
"1020";"GM1723";"1995JJ00";""
"1021";"GM1723";"1996JJ00";""
"1022";"GM1723";"1997JJ00";"  143765"
"1023";"GM1723";"1998JJ00";"  176845"
"1024";"GM1723";"1999JJ00";"  212194"
"1025";"GM1723";"2000JJ00";"  279094"
"1026";"GM1723";"2001JJ00";"  263608"
"1027";"GM1723";"2002JJ00";"  270206"
"1028";"GM1723";"2003JJ00";"  304739"
"1029";"GM1723";"2004JJ00";"  300297"
"1030";"GM1723";"2005JJ00";"  291493"
"1031";"GM1723";"2006JJ00";"  355564"
"1032";"GM1723";"2007JJ00";"  365341"
"1033";"GM1723";"2008JJ00";"  326592"
"1034";"GM1723";"2009JJ00";"  332111"
"1035";"GM1723";"2010JJ00";"  297254"
"1036";"GM1723";"2011JJ00";"  292151"
"1037";"GM1723";"2012JJ00";"  277341"
"1038";"GM1723";"2013JJ00";"  279286"
"1039";"GM1723";"2014JJ00";"  276898"
"1040";"GM1723";"2015JJ00";"  299679"
"1041";"GM1723";"2016JJ00";"  291149"
"1042";"GM1723";"2017JJ00";"  315979"
"1043";"GM1723";"2018JJ00";"  345480"
"1044";"GM1723";"2019JJ00";"  347848"
"1045";"GM1723";"2020JJ00";"  390439"
"1046";"GM1723";"2021JJ00";"  466144"
"1047";"GM1723";"2022JJ00";"  525868"
"1048";"GM1723";"2023JJ00";"  461830"
"1049";"GM1723";"2024JJ00";"  540949"
"1050";"GM1959";"1995JJ00";""
"1051";"GM1959";"1996JJ00";""
"1052";"GM1959";"1997JJ00";""
"1053";"GM1959";"1998JJ00";""
"1054";"GM1959";"1999JJ00";""
"1055";"GM1959";"2000JJ00";""
"1056";"GM1959";"2001JJ00";""
"1057";"GM1959";"2002JJ00";""
"1058";"GM1959";"2003JJ00";""
"1059";"GM1959";"2004JJ00";""
"1060";"GM1959";"2005JJ00";""
"1061";"GM1959";"2006JJ00";""
"1062";"GM1959";"2007JJ00";""
"1063";"GM1959";"2008JJ00";""
"1064";"GM1959";"2009JJ00";""
"1065";"GM1959";"2010JJ00";""
"1066";"GM1959";"2011JJ00";""
"1067";"GM1959";"2012JJ00";""
"1068";"GM1959";"2013JJ00";""
"1069";"GM1959";"2014JJ00";""
"1070";"GM1959";"2015JJ00";""
"1071";"GM1959";"2016JJ00";""
"1072";"GM1959";"2017JJ00";""
"1073";"GM1959";"2018JJ00";""
"1074";"GM1959";"2019JJ00";"  291448"
"1075";"GM1959";"2020JJ00";"  319849"
"1076";"GM1959";"2021JJ00";"  357769"
"1077";"GM1959";"2022JJ00";"  402772"
"1078";"GM1959";"2023JJ00";"  404703"
"1079";"GM1959";"2024JJ00";"  445893"
"1080";"GM0142";"1995JJ00";"   97156"
"1081";"GM0142";"1996JJ00";"  127351"
"1082";"GM0142";"1997JJ00";"  141375"
"1083";"GM0142";"1998JJ00";"  148104"
"1084";"GM0142";"1999JJ00";"  135718"
"1085";"GM0142";"2000JJ00";"  208892"
"1086";"GM0142";"2001JJ00";""
"1087";"GM0142";"2002JJ00";""
"1088";"GM0142";"2003JJ00";""
"1089";"GM0142";"2004JJ00";""
"1090";"GM0142";"2005JJ00";""
"1091";"GM0142";"2006JJ00";""
"1092";"GM0142";"2007JJ00";""
"1093";"GM0142";"2008JJ00";""
"1094";"GM0142";"2009JJ00";""
"1095";"GM0142";"2010JJ00";""
"1096";"GM0142";"2011JJ00";""
"1097";"GM0142";"2012JJ00";""
"1098";"GM0142";"2013JJ00";""
"1099";"GM0142";"2014JJ00";""
"1100";"GM0142";"2015JJ00";""
"1101";"GM0142";"2016JJ00";""
"1102";"GM0142";"2017JJ00";""
"1103";"GM0142";"2018JJ00";""
"1104";"GM0142";"2019JJ00";""
"1105";"GM0142";"2020JJ00";""
"1106";"GM0142";"2021JJ00";""
"1107";"GM0142";"2022JJ00";""
"1108";"GM0142";"2023JJ00";""
"1109";"GM0142";"2024JJ00";""
"1110";"GM1679";"1995JJ00";"   97791"
"1111";"GM1679";"1996JJ00";"  110575"
"1112";"GM1679";"1997JJ00";"  115704"
"1113";"GM1679";"1998JJ00";"  136267"
"1114";"GM1679";"1999JJ00";"  140353"
"1115";"GM1679";"2000JJ00";"  169937"
"1116";"GM1679";"2001JJ00";"  170463"
"1117";"GM1679";"2002JJ00";"  185087"
"1118";"GM1679";"2003JJ00";"  185826"
"1119";"GM1679";"2004JJ00";"  188546"
"1120";"GM1679";"2005JJ00";"  186751"
"1121";"GM1679";"2006JJ00";"  186527"
"1122";"GM1679";"2007JJ00";""
"1123";"GM1679";"2008JJ00";""
"1124";"GM1679";"2009JJ00";""
"1125";"GM1679";"2010JJ00";""
"1126";"GM1679";"2011JJ00";""
"1127";"GM1679";"2012JJ00";""
"1128";"GM1679";"2013JJ00";""
"1129";"GM1679";"2014JJ00";""
"1130";"GM1679";"2015JJ00";""
"1131";"GM1679";"2016JJ00";""
"1132";"GM1679";"2017JJ00";""
"1133";"GM1679";"2018JJ00";""
"1134";"GM1679";"2019JJ00";""
"1135";"GM1679";"2020JJ00";""
"1136";"GM1679";"2021JJ00";""
"1137";"GM1679";"2022JJ00";""
"1138";"GM1679";"2023JJ00";""
"1139";"GM1679";"2024JJ00";""
"1140";"GM0060";"1995JJ00";"   88893"
"1141";"GM0060";"1996JJ00";"   74560"
"1142";"GM0060";"1997JJ00";"   91752"
"1143";"GM0060";"1998JJ00";"  108159"
"1144";"GM0060";"1999JJ00";"  118170"
"1145";"GM0060";"2000JJ00";"  161227"
"1146";"GM0060";"2001JJ00";"  135235"
"1147";"GM0060";"2002JJ00";"  159701"
"1148";"GM0060";"2003JJ00";"  159645"
"1149";"GM0060";"2004JJ00";"  174771"
"1150";"GM0060";"2005JJ00";"  206699"
"1151";"GM0060";"2006JJ00";"  190249"
"1152";"GM0060";"2007JJ00";"  207912"
"1153";"GM0060";"2008JJ00";"  210325"
"1154";"GM0060";"2009JJ00";"  198673"
"1155";"GM0060";"2010JJ00";"  207460"
"1156";"GM0060";"2011JJ00";"  204085"
"1157";"GM0060";"2012JJ00";"  181521"
"1158";"GM0060";"2013JJ00";"  215026"
"1159";"GM0060";"2014JJ00";"  198338"
"1160";"GM0060";"2015JJ00";"  178284"
"1161";"GM0060";"2016JJ00";"  252680"
"1162";"GM0060";"2017JJ00";"  251805"
"1163";"GM0060";"2018JJ00";"  259821"
"1164";"GM0060";"2019JJ00";"  321196"
"1165";"GM0060";"2020JJ00";"  346924"
"1166";"GM0060";"2021JJ00";"  345157"
"1167";"GM0060";"2022JJ00";"  388696"
"1168";"GM0060";"2023JJ00";"  353454"
"1169";"GM0060";"2024JJ00";"  391851"
"1170";"GM0306";"1995JJ00";"  126682"
"1171";"GM0306";"1996JJ00";"  156784"
"1172";"GM0306";"1997JJ00";"  169643"
"1173";"GM0306";"1998JJ00";"  191675"
"1174";"GM0306";"1999JJ00";"  185992"
"1175";"GM0306";"2000JJ00";"  265472"
"1176";"GM0306";"2001JJ00";"  258365"
"1177";"GM0306";"2002JJ00";"  325381"
"1178";"GM0306";"2003JJ00";"  303030"
"1179";"GM0306";"2004JJ00";"  266476"
"1180";"GM0306";"2005JJ00";"  349557"
"1181";"GM0306";"2006JJ00";""
"1182";"GM0306";"2007JJ00";""
"1183";"GM0306";"2008JJ00";""
"1184";"GM0306";"2009JJ00";""
"1185";"GM0306";"2010JJ00";""
"1186";"GM0306";"2011JJ00";""
"1187";"GM0306";"2012JJ00";""
"1188";"GM0306";"2013JJ00";""
"1189";"GM0306";"2014JJ00";""
"1190";"GM0306";"2015JJ00";""
"1191";"GM0306";"2016JJ00";""
"1192";"GM0306";"2017JJ00";""
"1193";"GM0306";"2018JJ00";""
"1194";"GM0306";"2019JJ00";""
"1195";"GM0306";"2020JJ00";""
"1196";"GM0306";"2021JJ00";""
"1197";"GM0306";"2022JJ00";""
"1198";"GM0306";"2023JJ00";""
"1199";"GM0306";"2024JJ00";""
"1200";"GM0307";"1995JJ00";"  107823"
"1201";"GM0307";"1996JJ00";"  117857"
"1202";"GM0307";"1997JJ00";"  129387"
"1203";"GM0307";"1998JJ00";"  143880"
"1204";"GM0307";"1999JJ00";"  166995"
"1205";"GM0307";"2000JJ00";"  198085"
"1206";"GM0307";"2001JJ00";"  217625"
"1207";"GM0307";"2002JJ00";"  224999"
"1208";"GM0307";"2003JJ00";"  223620"
"1209";"GM0307";"2004JJ00";"  233132"
"1210";"GM0307";"2005JJ00";"  240428"
"1211";"GM0307";"2006JJ00";"  249382"
"1212";"GM0307";"2007JJ00";"  258568"
"1213";"GM0307";"2008JJ00";"  274327"
"1214";"GM0307";"2009JJ00";"  255681"
